Price,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM
Date,,,,,
2015-03-30,99.73014831542969,100.30031372814891,98.8595765360859,98.89635919185598,4328348
2015-03-31,98.39977264404297,99.52171718874237,98.33846820931555,98.75535793591204,4451148
2015-04-01,97.59048461914062,98.47332700456822,97.10614543854709,98.23422508166777,3871037
2015-04-02,98.36912536621094,99.65047135449913,97.41271737751867,97.79895981796948,4886494
2015-04-06,99.3438949584961,99.80983790229045,97.29620013962497,97.90314814085842,3625122
2015-04-07,99.3623046875,100.44745666397678,99.08641029922293,99.11706740574792,3292808
2015-04-08,99.2274398803711,100.26968380458715,98.71245325456775,99.14773921976253,2640418
2015-04-09,99.52783203125,99.60753268043304,98.53464158417461,99.13546412075996,2367621
2015-04-10,99.84664916992188,100.13480448716794,98.85959391451418,99.52784652675844,2631422
2015-04-13,99.55235290527344,100.54555312862145,99.54009201975764,99.54622735512747,4046869
2015-04-14,99.50330352783203,99.77306256380764,98.57755290694752,99.57687862183597,2844388
2015-04-15,100.62525939941406,101.13412042503593,99.62593357008383,99.70563422300174,3659745
2015-04-16,100.01219177246094,100.53331376673593,99.65047110924236,100.12254955095413,3281197
2015-04-17,98.50397491455078,99.23354157199678,98.11160704215253,99.16610181498723,4512862
2015-04-20,101.86982727050781,102.16410815175915,99.25810157354728,99.38071045304716,10051223
2015-04-21,100.7049560546875,102.61777164878514,100.57621186207679,101.81462981577536,10129046
2015-04-22,101.37935638427734,101.77173413108349,99.86504385261861,100.78466910568197,4209941
2015-04-23,104.3711929321289,105.39504056177505,101.24447116116995,101.2996500431905,8614438
2015-04-24,104.08917999267578,104.74517165317432,103.45156498365498,104.36506461022819,4067266
2015-04-27,104.67160034179688,105.1375433467519,104.40796684032686,104.76968742585655,3314356
2015-04-28,106.62735748291016,107.09942614243478,104.23632771644665,104.73292793763676,6084268
2015-04-29,106.92160034179688,107.36914706570296,105.94066113652735,106.30851700796188,4726246
2015-04-30,105.01490020751953,106.8480146933116,104.40794248299015,106.53534750797776,5295793
2015-05-01,106.47403717041016,106.67635641925632,105.70768794367943,106.18589173992203,3464457
2015-05-04,106.65799713134766,108.08648346574063,106.49247025968644,106.96453888522157,4213288
2015-05-05,106.11234283447266,106.81738781968212,105.42569407105013,106.37597634903871,3758906
2015-05-06,105.04364776611328,107.51453945298562,104.30856005267987,106.80415907893718,3778780
2015-05-07,105.62435150146484,106.23589290084409,104.41979428494365,104.78424247408796,2585712
2015-05-08,106.6683120727539,107.06983118627205,106.39651148536363,106.82891971816116,3234860
2015-05-11,105.70465850830078,106.85980106137256,105.54405087458076,106.64976886854643,2783406
2015-05-12,105.35255432128906,105.93321648247198,104.296251025172,105.35255432128906,3098670
2015-05-13,106.42122650146484,106.70538078517579,105.47611600437833,105.77879587356836,2570545
2015-05-14,107.51456451416016,107.73076857308506,107.00185259495402,107.17481387023878,2551299
2015-05-15,107.02658081054688,107.7369614887079,106.61888981761625,107.4280998956258,3050764
2015-05-18,106.90302276611328,107.16865139798638,106.43355358921842,107.13776228419904,2061248
2015-05-19,107.1624755859375,107.32926497852468,106.20500173881858,106.84744210119801,2639058
2015-05-20,107.33541870117188,107.75547313560232,106.5323807083457,107.06979995881791,2406114
2015-05-21,107.07598114013672,107.57016751016702,106.89066618101356,107.0636274668136,2401198
2015-05-22,106.38416290283203,107.10689734176687,106.36562745852132,106.89069321501697,2980786
2015-05-26,105.09309387207031,106.32236817790091,104.47537076562743,106.31618641156932,4031493
2015-05-27,106.24823760986328,106.54474549341397,105.31548103145403,105.72935374328786,2891562
2015-05-28,106.06912231445312,106.14942613566392,105.42050997731442,105.90851467203153,1811044
2015-05-29,104.79655456542969,105.84667554525143,104.79655456542969,105.84667554525143,4280232
2015-06-01,105.12397766113281,105.65521516768733,104.41359711062863,105.1425130999124,3122833
2015-06-02,104.79655456542969,105.29073088404095,104.04293148935666,104.80272647005333,2689684
2015-06-03,104.96337890625,105.97643931373378,104.78423584719538,105.32165516508246,2229026
2015-06-04,104.0121078491211,105.38345465134243,103.73413534357205,104.72248860282117,3220948
2015-06-05,103.40670013427734,104.33946643580933,103.28315355761895,103.93176569061917,3243123
2015-06-08,102.13420104980469,103.33258617624186,101.93653242727437,103.26463604673519,3931600
2015-06-09,102.34423828125,102.55427046641192,100.91730507191403,102.13421595536542,3552111
2015-06-10,104.34564208984375,104.6359681750348,102.57895851578232,102.84457725660931,4895803
2015-06-11,104.25922393798828,105.28463845080185,104.11096993068885,104.55572209330623,3623344
2015-06-12,103.15345001220703,103.9626698542624,102.96813505002186,103.91942706727878,3206095
2015-06-15,102.7025146484375,103.15344837320835,101.46088667482718,103.15344837320835,4441002
2015-06-16,103.060791015625,103.40671358785413,102.48631069758795,102.7457476971216,3399291
2015-06-17,103.26465606689453,103.68470073879702,102.60369008237798,103.1596448989189,2994698
2015-06-18,103.93177032470703,104.22209641241541,103.19050069098023,103.19050069098023,3484121
2015-06-19,103.15345001220703,104.03679189542585,103.01754974413082,103.54261537650652,7399404
2015-06-22,103.610595703125,103.98740750370186,103.28319861105678,103.56118099461638,2443247
2015-06-23,104.16033935546875,104.9942665515079,103.5117271231546,104.01208541263341,3871874
2015-06-24,103.14110565185547,104.29624817553083,103.05462007007895,104.21594436071442,3711313
2015-06-25,102.59130859375,103.8576437518851,102.59130859375,103.65379337911004,2519709
2015-06-26,102.2083511352539,103.0422685578868,102.06626908496469,102.68399226717415,9357516
2015-06-29,100.67021942138672,102.14040539078991,100.62080471965152,101.25706337124366,3467176
2015-06-30,100.47871398925781,101.30645938703555,100.14513523623941,101.30027762081983,3762776
2015-07-01,101.60913848876953,102.30099347721382,101.05936552957398,101.28792327033061,3362367
2015-07-02,101.97978210449219,102.12185427982233,101.56590939276359,101.95506489813877,2983924
2015-07-06,101.75740051269531,102.06626208261031,101.00995886565521,101.20145560241451,3221471
2015-07-07,101.92420959472656,102.14041372136884,100.21311202588988,101.88713870612358,3713195
2015-07-08,100.78756713867188,101.88710311352196,100.49105928910146,101.30645094578239,2904010
2015-07-09,101.21382904052734,102.23924334294084,101.12117153738728,102.13423216333403,4392886
2015-07-10,103.12870788574219,103.40668023527579,102.24536630042394,102.33184198595131,4747062
2015-07-13,104.62982177734375,104.94485528370409,103.48086096936927,103.7341260997603,4423534
2015-07-14,104.1541748046875,104.72866509017996,103.92561701584118,104.66071494434574,3164464
2015-07-15,104.10475158691406,104.56186712721764,103.7773644194712,104.07386247062186,2089908
2015-07-16,105.6305160522461,105.6861125136407,104.49390905473717,104.68540578636816,3692275
2015-07-17,106.56330871582031,106.56948062456192,105.07459700280766,105.21666921521403,4556794
2015-07-20,107.00186157226562,107.3477841518576,106.33472376029877,106.7362428007674,7717179
2015-07-21,100.73197174072266,102.75810216118245,100.08335958057673,101.51647429567745,14384906
2015-07-22,99.05179595947266,100.73200438269922,98.6502768328735,100.5219721677467,7512163
2015-07-23,99.90423583984375,100.5343126836643,98.73056773396979,99.00236829463522,5265773
2015-07-24,98.68115234375,100.02778174444234,98.47112015776364,99.63244444013395,3951997
2015-07-27,98.26110076904297,98.94677409408412,97.97077461940837,98.21785797716952,3876685
2015-07-28,98.86650085449219,98.95297660570628,97.9090266664399,98.78001524399735,2846166
2015-07-29,99.50892639160156,99.76219158157112,98.45879473814327,98.83560656839266,3533806
2015-07-30,99.42860412597656,99.70040471235998,98.68116237270051,99.14444986378282,2086456
2015-07-31,100.06484985351562,100.10809264715806,99.22475062791638,99.70040163942701,3744889
2015-08-03,98.03871154785156,99.97835656086102,97.53835327338703,99.8856990817789,4828022
2015-08-04,97.35304260253906,98.10666600092027,96.90209900125227,97.8472191324988,5502588
2015-08-05,97.53837585449219,98.5514364519377,97.2789289374319,98.27964571803685,3632549
2015-08-06,97.36396026611328,98.1238397884913,97.27675673946031,97.86846229234581,3143021
2015-08-07,96.61654663085938,97.32036823378117,96.13072392524505,97.09614619316052,3969465
2015-08-10,97.63176727294922,98.0802211734219,97.23937135267572,97.64422349731339,4825616
2015-08-11,96.85945129394531,97.15842062153982,96.45459906722834,97.13973131064411,3312787
2015-08-12,97.2643051147461,97.48852714355537,95.88780752134872,96.08089395298528,3724074
2015-08-13,96.58539581298828,97.22070315800767,96.1182624450871,97.20202378796539,2649936
2015-08-14,97.00896453857422,97.29547772369185,96.28023031578363,96.54183103978245,3374814
2015-08-17,97.35771942138672,97.59440758834671,96.35492865042796,96.66635417045637,2353082
2015-08-18,97.17086029052734,97.48850893376746,96.6974939260181,96.85943478911018,2111142
2015-08-19,95.88156127929688,96.95909933345101,95.55145639493048,96.63521759121596,4399894
2015-08-20,95.08433532714844,95.86290427143433,94.9846855008311,95.13417018143105,4196029
2015-08-21,92.71128845214844,95.4144592455414,92.61786176058587,94.36184323829504,7700757
2015-08-24,89.36032104492188,92.0323453098099,89.0675848486008,89.36032104492188,10658426
2015-08-25,87.79698944091797,91.62751303885888,87.58521368977298,91.52163013384808,7398567
2015-08-26,91.37212371826172,91.54652080403596,88.5319255651593,89.74648202383052,6508003
2015-08-27,92.51818084716797,92.78600463120236,90.72437486140221,92.49326839392607,5205524
2015-08-28,92.16938781738281,92.30641625311674,91.67110892270121,92.02613623881884,4263810
2015-08-31,92.11331939697266,92.4309779967756,91.09807241182291,91.79567073829132,4281383
2015-09-01,88.86827087402344,90.30082629386702,88.35131265674491,90.25723447465302,5514512
2015-09-02,90.34442901611328,90.36311832534815,89.17969734702585,90.1513426048001,4447592
2015-09-03,91.4219741821289,92.20054311464534,90.79289986907649,90.96729700361945,3769261
2015-09-04,89.50360870361328,90.56245783321003,89.26693039433883,90.04548949831424,4394351
2015-09-08,91.7022705078125,91.77078473766923,90.72439191693667,90.84896414768748,4114232
2015-09-09,90.34442901611328,92.82960014713161,90.21985681716536,92.64274681927071,3564559
2015-09-10,91.06072235107422,91.65866105567643,90.0081064746227,90.84272345080785,3620938
2015-09-11,91.7894515991211,91.87042204690371,90.7306026937531,90.88008736205356,3258395
2015-09-14,90.71815490722656,91.78946013953738,90.56867022501753,91.78946013953738,3375128
2015-09-15,91.88909912109375,92.13823357433412,90.78664859655557,91.30984983649176,2842087
2015-09-16,92.43721008300781,92.73617940311908,91.89532943294647,92.08218277273537,2927963
2015-09-17,92.26905059814453,93.22823973860974,91.74584929161946,92.24413814376202,4187138
2015-09-18,90.00812530517578,91.1790805623937,89.6780103434524,90.96731470234516,8342687
2015-09-21,91.23511505126953,91.5465406163619,90.26346967405094,90.55620592761095,4000950
2015-09-22,89.95825958251953,90.35065551889615,89.54717433826929,90.07659868939598,3728049
2015-09-23,89.47869110107422,90.04548432300426,88.91189787914416,89.82126225651943,2797213
2015-09-24,89.9458236694336,90.3568990653927,88.4136082525445,88.81846050522121,3431194
2015-09-25,90.57489776611328,91.10432223565314,90.0205608412507,90.65586821647385,3634222
2015-09-28,88.76863861083984,90.5499885831479,88.73749306999918,89.95204986930011,4515896
2015-09-29,88.73750305175781,88.85584220269061,87.91534219829713,88.43853366120393,4982621
2015-09-30,90.29463195800781,90.7555422774651,89.47869424145841,89.49738355645668,4127725
2015-10-01,89.43506622314453,90.73059325286151,88.18937403842425,90.50637124430361,4059421
2015-10-02,90.05170440673828,90.05792754987081,87.54784364372259,87.85303612642026,3194902
2015-10-05,92.82960510253906,93.35902952048787,90.8240333510166,90.8240333510166,5367863
2015-10-06,92.66767883300781,93.52098515541961,92.48705855047017,92.8420759719014,3156933
2015-10-07,93.48361206054688,93.88223123317958,92.71750931428106,93.45246652042371,3117917
2015-10-08,94.84765625,95.30856651620913,92.98533581344824,93.23447031826808,5014942
2015-10-09,94.91614532470703,95.38951169366838,94.21854702558856,94.95974708236217,3693531
2015-10-12,94.13758850097656,95.03449645281475,93.95696824674869,94.92238047355437,3376070
2015-10-13,93.19085693359375,93.91336778387638,92.91681000656199,93.91336778387638,4095822
2015-10-14,93.43376922607422,93.83239830577558,92.81715120750427,93.17840166580169,3507238
2015-10-15,93.48361206054688,94.19988989551449,92.54310224249025,93.99434722472408,3636105
2015-10-16,93.67046356201172,94.17497557283643,92.96664196882199,93.70783224474454,3643950
2015-10-19,92.94172668457031,93.40886005731956,92.41853531886655,93.33412269412891,8320616
2015-10-20,87.59766387939453,88.99285074254891,87.36720877332276,88.74993940975347,16762778
2015-10-21,87.77204895019531,88.85581011429444,86.7630350773037,87.35474055941073,7312168
2015-10-22,89.74650573730469,90.35690066935805,88.2080671498237,88.28281445840352,5840027
2015-10-23,90.11396026611328,90.61847212775093,89.5035655308145,90.07035851192327,5617438
2015-10-26,89.47869110107422,90.31330816220478,89.19841103268702,90.157600326809,3649912
2015-10-27,85.86612701416016,89.58454378797255,85.53602214042547,89.3852342471213,15698891
2015-10-28,87.71601867675781,87.96516313799309,85.64193229264073,85.90353298282531,8902924
2015-10-29,87.54159545898438,87.70976941140181,86.58863955198335,87.423256348647,3881078
2015-10-30,87.24887084960938,88.02742976560492,87.13675486643078,87.47309287484373,4167264
2015-11-02,87.42950439453125,87.52293107037839,86.93122547630543,87.51047484300699,3998021
2015-11-03,88.37001037597656,88.94303663935996,87.13676425155292,87.21151156209697,4549472
2015-11-04,88.21430969238281,88.84961714837046,88.00876699815527,88.78732606102136,3678677
2015-11-05,87.13052368164062,88.68141822760236,86.96858280582838,88.20182868359929,5331357
2015-11-06,86.9167709350586,87.73407057179672,86.67787259556859,87.13681468869925,4963165
2015-11-09,85.06840515136719,86.80988023299012,84.7980691684342,86.70929570038479,8447078
2015-11-10,85.16899871826172,85.33875018659575,84.32027147970713,85.09985186194619,4728757
2015-11-11,84.88610076904297,85.62796204482713,84.55918089179026,85.55880514507189,3310381
2015-11-12,83.64126586914062,84.6848955445075,83.6224062706112,84.6848955445075,4917664
2015-11-13,82.83025360107422,83.61612038439453,82.76738325497158,83.58468270275068,4826035
2015-11-16,84.0625228881836,84.30142628506626,82.8554328329639,82.8554328329639,4383577
2015-11-17,84.13164520263672,84.76033360476978,83.81101196015929,84.38312156692695,2944595
2015-11-18,85.3890609741211,85.44564480916883,84.40830125829119,84.74151271607269,4340063
2015-11-19,85.9674301147461,86.59612354820699,85.50848812275513,85.63421878195112,4972266
2015-11-20,87.07392883300781,87.33797324767696,86.28805703593937,86.36350546468063,5414514
2015-11-23,87.04878234863281,87.30654524657771,86.20632674201649,87.09279309568927,5374243
2015-11-24,87.13680267333984,87.60203625385051,86.32579469996364,86.53954687259841,3564454
2015-11-25,86.75959777832031,87.02993379182558,86.36980256728044,86.99221458783292,3387157
2015-11-27,87.04878234863281,87.26882604954505,86.2629105547505,86.75958176930901,1480927
2015-11-30,87.65232849121094,87.9541021668087,87.08651037524344,87.14309419371439,4754698
2015-12-01,88.82170104980469,88.8971394490191,87.75292015367225,87.75292015367225,4388075
2015-12-02,87.82837677001953,88.77769857095248,87.7026360585765,88.6016655886809,3896768
2015-12-03,87.3379898071289,88.4759277290915,86.87904773509614,88.07985099762077,6181442
2015-12-04,88.28734588623047,88.65827658320579,86.75333081208669,86.81620620426456,4781894
2015-12-07,87.73407745361328,88.27475958720103,87.26885380683174,88.11758116468339,3430252
2015-12-08,86.79102325439453,87.42599821923454,86.46410346371047,86.93561853320844,4084839
2015-12-09,85.88572692871094,87.91640313705695,85.64681853306081,86.36981520336967,4827290
2015-12-10,85.99258422851562,86.66528847232142,85.32617153543873,86.14976261865546,4416526
2015-12-11,84.60317993164062,85.15014350194154,84.1882385905945,85.01812127268676,5579155
2015-12-14,85.45820617675781,85.59023845191273,84.25740283768548,85.0684209716816,5380415
2015-12-15,86.62759399414062,87.36944530145801,86.30695560599466,86.38240406441831,4433471
2015-12-16,87.57062530517578,87.79696064824002,86.62759482365526,87.4637491862284,4545393
2015-12-17,85.9737548828125,87.70265747564582,85.69712725695945,87.60835442762757,4277617
2015-12-18,84.8106460571289,86.10575224775465,84.41456935621869,85.7599678154136,10487301
2015-12-21,85.18788146972656,85.3953521859492,84.25741404015152,85.3953521859492,5875905
2015-12-22,86.715576171875,86.87903606976033,85.28215629017964,85.42676160561399,4459935
2015-12-23,87.09910583496094,87.58320415738328,86.82876977442739,86.94821895836975,5402485
2015-12-24,86.9167709350586,87.31284768473726,86.82875945422582,87.02993858764464,1563979
2015-12-28,86.514404296875,86.78474029911885,85.84170003235518,86.59613425264041,3287996
2015-12-29,87.87866973876953,88.05470272243913,86.88533717578684,86.91676482811845,4125110
2015-12-30,87.60206604003906,88.293625095283,87.5266276126486,87.75295292919449,3126912
2015-12-31,86.52067565917969,87.451142749268,86.48924801136936,87.43228816745587,3621357
2016-01-04,85.47078704833984,85.48336011840155,84.39572433463618,85.25074327069972,5469952
2016-01-05,85.40791320800781,86.06175292371525,84.77921962992413,85.98002295925181,4105341
2016-01-06,84.98040771484375,85.23817070419175,84.00593959025048,84.48374635853854,4509201
2016-01-07,83.52812194824219,84.88609871988979,83.2577859077127,84.05622597723321,7348987
2016-01-08,82.75482177734375,84.13165796558303,82.55992417885257,83.72929471824233,4981784
2016-01-11,83.76073455810547,84.13166516834232,82.83655882544774,82.86799149699908,5203222
2016-01-12,83.55327606201172,84.10652624909855,82.44048915298828,84.02479627886481,5312320
2016-01-13,82.46562194824219,84.42085438261688,82.42161621141452,83.9304796577509,4916305
2016-01-14,83.5595703125,84.11282055067228,82.49708060135431,82.94344970283804,5972242
2016-01-15,81.7489242553711,82.28331483196347,81.01964106623056,81.73635118581142,9422891
2016-01-19,80.54182434082031,83.0503119571484,80.51039167081558,81.79921141598483,10438662
2016-01-20,76.61250305175781,77.9516202312607,74.1857501487905,74.47495081292284,16901059
2016-01-21,77.27263641357422,78.64947283797378,75.8077784668965,76.26043907924154,9258774
2016-01-22,77.0148696899414,78.42314382907499,76.55592755234083,78.37913306720787,9663366
2016-01-25,76.75080871582031,78.10249882144855,76.47418616755293,76.76338178385257,5696516
2016-01-26,77.07142639160156,77.71269286870432,76.8513826940976,76.85766922683901,4830219
2016-01-27,76.04667663574219,77.56182675747817,75.85178403435263,77.15946346867297,5257614
2016-01-28,76.83883666992188,77.22234038803578,76.07812078583456,76.23529419405239,4123855
2016-01-29,78.45457458496094,78.45457458496094,77.30406847584197,77.50524762383381,8627513
2016-02-01,78.47970581054688,78.768901389489,77.77556893702572,78.20936481403157,3739345
2016-02-02,77.29148864746094,78.04591791223889,77.10287756837684,77.75043575089026,3438516
2016-02-03,78.41056823730469,78.86951036014463,76.88284496598692,77.95162109727818,6509781
2016-02-04,80.25263977050781,80.78702533725225,78.58660267005288,78.6368999661689,5508759
2016-02-05,80.83102416992188,80.87503492467687,79.12098157776205,79.98228689918746,7507874
2016-02-08,80.64685821533203,80.98347327254052,78.83678314779057,80.02444930094259,7702744
2016-02-09,78.79864501953125,80.6150700611407,78.60810741534235,80.10062917354006,6231231
2016-02-10,76.33441925048828,79.57350366192158,76.11213292030187,79.38932182201816,6766679
2016-02-11,74.8482437133789,75.99779998727553,74.24488214379122,75.4388987193303,7643750
2016-02-12,76.87427520751953,76.88062595646721,75.16581730345891,75.74377093674269,5163579
2016-02-16,77.9539566040039,78.17624798878838,77.06479613330018,77.3760030583116,4248224
2016-02-17,80.08794403076172,80.38644438859562,78.27786429780917,78.57001897615098,5042766
2016-02-18,84.12091064453125,85.1053373162154,82.40610240336204,82.56488122579069,10409374
2016-02-19,84.52103424072266,84.88305219096674,83.09838063508802,84.06375507782721,5361064
2016-02-22,84.9592514038086,85.30221198324071,84.09549414039358,84.52101949148279,4662440
2016-02-23,84.08916473388672,84.73063083072722,83.8414703560563,84.5591504974934,3597926
2016-02-24,84.34320068359375,84.7814275910216,82.36164587653408,83.54930658393192,4312240
2016-02-25,85.42288970947266,85.42924552493807,83.12377736774621,84.65440370269764,4558782
2016-02-26,83.85417175292969,85.68965450065717,83.80336070044731,85.42925862710757,4587965
2016-02-29,83.21905517578125,84.69887067114483,83.13649038448814,83.83511827074044,4631688
2016-03-01,85.34033966064453,85.5118250654102,83.85417336681607,83.98754921437796,3962771
2016-03-02,86.56609344482422,87.29012927668609,84.60994175471536,84.91479788003969,5457191
2016-03-03,87.51880645751953,87.62042859154265,86.42006084865186,87.15044269410151,5393594
2016-03-04,87.51880645751953,88.54768874990968,87.02341756079043,87.35367682527651,4150946
2016-03-07,89.01129913330078,89.23993618713467,86.92812211055039,87.1885179712857,5408866
2016-03-08,88.32539367675781,89.1383402116733,87.27745422973325,88.73186187578072,5835739
2016-03-09,89.17642974853516,90.29423231368155,88.42699082763663,88.47780694664415,4609199
2016-03-10,89.03671264648438,89.84965913166623,87.7029743782844,89.70358684901886,4205548
2016-03-11,90.4148941040039,90.77055622327063,89.23992983779499,90.01477168561206,4625307
2016-03-14,90.681640625,90.94203645245763,89.576539709484,90.19259763606098,4235045
2016-03-15,90.79597473144531,91.030967624853,89.89411778464621,90.021142888058,3878045
2016-03-16,91.95822143554688,92.0153832288144,90.25611981626398,90.58002312895721,4416107
2016-03-17,93.38723754882812,93.56506862992624,91.74229751445348,91.95187726715847,6089394
2016-03-18,93.41900634765625,93.68575806626437,92.41552723383623,93.61589476226865,12645826
2016-03-21,94.39706420898438,94.44787018865668,93.18399541780207,93.55235904416122,3892794
2016-03-22,94.06047821044922,94.80990710805105,93.8953384697338,94.03506507866028,4269667
2016-03-23,92.34564971923828,94.01600280410175,92.17416432576434,93.99694549253758,4983353
2016-03-24,93.9651870727539,94.13667246693448,91.76769657672901,92.07889842110706,5276547
2016-03-28,94.2509994506836,94.40977321823053,93.50791632292854,93.83817549081967,3415295
2016-03-29,94.84165954589844,95.11475692823213,93.6793965799271,93.7365583830888,3282871
2016-03-30,94.25733947753906,95.52757008921094,94.20017768085235,95.23541542662758,3484435
2016-03-31,96.18809509277344,97.23603440679092,94.86070259185306,95.13381009916363,7092508
2016-04-01,96.8676528930664,97.14710602846105,95.42593705653475,95.59106661165588,4106073
2016-04-04,96.5818862915039,97.5028006455278,96.48026417104897,96.75336158223863,4112035
2016-04-05,95.26719665527344,96.28337732903438,95.0449052322251,96.1754095262669,3490502
2016-04-06,95.27989196777344,95.3624567688672,93.87629034917936,95.20368298378044,4387552
2016-04-07,94.15574645996094,95.01314317216337,93.99696253312143,94.6765382772047,3831498
2016-04-08,94.85436248779297,95.26083065911811,94.07317481870722,94.67017557889532,3445315
2016-04-11,94.79083251953125,96.50564586966536,94.7717853452474,95.43230364026375,4023021
2016-04-12,95.0322036743164,95.33705990362701,94.3653294055907,95.01950217616763,3761207
2016-04-13,96.0483627319336,96.0483627319336,95.0321822875011,95.7435065712303,3314146
2016-04-14,96.00389099121094,97.02008145143304,95.50850232331011,96.21983665915224,3322619
